지점,지점명,일시,평균기온(°C),최고기온(°C),최저기온(°C),평균현지기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),합계 일조시간(hr),최심적설(cm)
165,목포,1981-05,16.6,30.4,8.7,1005.2,71,20.4,4,217.3,
165,목포,1981-06,21.4,32.1,12.6,1002.7,77,238.3,3.3,147.5,
165,목포,1981-07,26.1,35.4,20.1,1001.9,84,252.3,4.3,196.8,
165,목포,1981-08,25.4,32.2,19.3,998.9,81,105,4.1,181.6,
165,목포,1981-09,21.1,29.8,13.8,1006.6,77,584.2,3.9,184.1,
165,목포,1981-10,15.3,24.8,5.2,1011.7,70,59.4,4.4,187,
165,목포,1981-11,6.9,17.9,-2.2,1017.8,66,12.5,4.9,144.5,
165,목포,1981-12,3.5,15.8,-5.6,1019.3,70,7,4.7,162.8,6
165,목포,1982-01,.8,14.2,-7,1017.5,73,25.9,5.2,153.4,4.7
165,목포,1982-02,2.4,14.4,-5.5,1017.1,70,23.4,5.2,176.7,18.3
165,목포,1982-03,7,19.1,-1.2,1013.4,69,41.6,5,200.3,
165,목포,1982-04,11.8,25.1,3.4,1010.9,72,74.1,3.7,200.6,
165,목포,1982-05,18.4,30.2,9.3,1005.1,76,59.1,4.2,223.3,
165,목포,1982-06,21.4,30.6,13,1002,73,20.3,3,245.1,
165,목포,1982-07,24.1,33.2,19.2,1000,80,293.5,3.2,163.4,
165,목포,1982-08,26,34.2,19.9,1001.9,80,85.7,4.2,215.2,
165,목포,1982-09,21.5,31.1,13.4,1008.2,70,44.8,3.1,208.4,
165,목포,1982-10,17.5,27.5,3.5,1012.1,73,53.6,3.2,207.6,
165,목포,1982-11,11.3,23.5,.5,1014.9,66,99.6,4.2,100.4,
165,목포,1982-12,4.2,15.3,-3.6,1017.4,67,21.9,4.1,119.6,1.9
165,목포,1983-01,2,13.8,-6.9,1020.5,73,31.3,4,128.2,7.9
165,목포,1983-02,1.7,14.1,-7.1,1016.4,67,37.7,5.2,148.4,9.8
165,목포,1983-03,7.5,20.5,-1.7,1012.8,71,59.4,4.1,153.5,
165,목포,1983-04,13.3,25,3.1,1007.7,71,71.8,4.7,166.1,
165,목포,1983-05,17.9,28.6,7.8,1006.1,72,90.1,3.5,221.4,
165,목포,1983-06,21.3,28.7,14.3,1002.3,75,31.3,3.5,192.7,
165,목포,1983-07,23.8,31.7,18.1,1000.1,84,213.1,3.8,122.7,
165,목포,1983-08,26.2,34.4,20.6,1001.8,81,93.7,3.1,194.3,
165,목포,1983-09,23.1,31.7,17.2,1005.2,80,208.6,2.9,153.8,
165,목포,1983-10,16.7,28,5.6,1013.1,71,38.9,3.3,181.8,
165,목포,1983-11,10.1,21.9,-1.2,1016,66,28.8,3.7,168.1,
165,목포,1983-12,3.5,16.2,-6.3,1017.7,70,22.8,3.8,162.9,7.1
165,목포,1984-01,-.5,11.9,-7,1018.4,62,12.7,3.8,163.1,5.9
165,목포,1984-02,-.2,10.4,-10.6,1017.6,69,31.3,4.8,158,6.9
165,목포,1984-03,4.8,21,-3.3,1014,62,7.5,4.2,207.9,.7
165,목포,1984-04,12.3,23.4,.5,1010.6,74,152.4,3.8,195.4,
165,목포,1984-05,17.3,27.1,7,1007,75,37.9,3.3,229.5,
165,목포,1984-06,21.7,31.1,14,1000.7,82,184.7,3.8,176.1,
165,목포,1984-07,24.9,33.2,19.9,998.6,88,210.1,4.1,159.5,
165,목포,1984-08,27.2,35.3,22,1002.1,82,139.4,3.9,229.1,
165,목포,1984-09,21.7,29.3,12.3,1006.8,78,204.2,3.8,180.6,
165,목포,1984-10,16.1,26.1,5.1,1012.8,70,44.3,4,245.6,
165,목포,1984-11,10.8,25.2,-.8,1016.8,73,46.4,4,192.6,
165,목포,1984-12,3.6,16.8,-8.1,1017.5,74,28,4.5,113,12.8
165,목포,1985-01,-.2,9.8,-8.5,1019.3,68,19.6,5.1,182.2,16.4
165,목포,1985-02,2.6,12.3,-4.3,1012.4,74,71.1,5.3,118.6,3.1
165,목포,1985-03,5.3,18,-3.5,1017.1,71,91.9,5.7,186.1,.4
165,목포,1985-04,12.1,25,0,1008.1,71,99.9,4,212.6,
165,목포,1985-05,17.9,28,10.2,1005.9,79,143.5,3.8,189.9,
165,목포,1985-06,20.9,29.7,15,1002.4,82,529.4,3.1,169.9,
165,목포,1985-07,25.2,34.3,18.8,1000.7,87,140.8,3.5,207.7,
165,목포,1985-08,27,34.7,22.7,1001.1,82,143.2,4.2,245.5,
165,목포,1985-09,22.7,33.2,11.6,1008.6,81,243.1,4.1,174.9,
165,목포,1985-10,16.6,26.3,7.4,1012.1,78,144.9,4.2,159.3,
165,목포,1985-11,9.7,20.6,.4,1014,73,77.9,4.7,142.8,
165,목포,1985-12,1.7,15.6,-8.5,1018,74,31.5,4.6,151.2,6.7
165,목포,1986-01,.1,11.9,-8.9,1017.6,73,26.2,5,176.1,13.4
165,목포,1986-02,.5,11.8,-6,1017.4,70,46.9,5.3,173.8,6.2
165,목포,1986-03,6.3,19,-2.1,1012.4,74,70.7,4.4,196.4,1.4
165,목포,1986-04,12.4,23.4,2.7,1010.4,66,39,4.3,218.6,
165,목포,1986-05,16.5,25.7,8,1003.8,73,107.9,4.3,246.8,
165,목포,1986-06,21.1,30.6,15,1001.1,81,298.8,3.5,169.9,
165,목포,1986-07,23.2,32.2,16.8,1002.1,87,145.1,3.8,141.4,
165,목포,1986-08,25.8,33.9,19.8,1000.5,80,166.7,3.5,247.1,
165,목포,1986-09,20.5,30,12.8,1006.9,81,210.3,3.1,175,
165,목포,1986-10,15,25.7,1.8,1014.2,74,78.8,3.3,218.9,
165,목포,1986-11,8.9,19.8,-1.4,1018.3,66,14.3,4.3,154.1,
165,목포,1986-12,5.7,16.2,-3.2,1017.5,71,66.4,4.7,135.2,4.3
165,목포,1987-01,1.9,12.4,-6.4,1018.6,68,55.3,5.3,162.1,14.3
165,목포,1987-02,3.3,17.9,-6.3,1015.9,76,39.1,5.8,160,11.7
165,목포,1987-03,5.4,17.6,-2.6,1011.9,78,79,5,151.6,1.8
165,목포,1987-04,11.3,23.6,1.7,1011,73,60.3,4.4,193,
165,목포,1987-05,16.9,27.3,8,1007.5,77,82.3,3.9,237.4,
165,목포,1987-06,21.5,30.6,14.3,1002.6,79,102.3,3.4,222.4,
165,목포,1987-07,23.5,30.1,19.8,999.6,91,439,4.1,104.4,
165,목포,1987-08,24.8,30.6,18.9,1001.4,91,327.5,4,156.2,
165,목포,1987-09,20.8,29,11.6,1008.3,81,37.4,3.6,203.6,
165,목포,1987-10,17.6,28.8,6.1,1012.6,75,47.6,3.7,175.6,
165,목포,1987-11,11,24.1,-2.1,1016.1,71,74.1,4.1,186.7,
165,목포,1987-12,4.9,18.4,-5,1019,72,6.2,3.9,184.1,8
165,목포,1988-01,2.5,12.8,-4.9,1017.4,69,20.9,4.7,153.7,7
165,목포,1988-02,1.6,14.1,-5.8,1018.9,71,17.7,5.3,119.7,5.1
165,목포,1988-03,5.3,16.8,-3.6,1013.8,68,53.1,4.8,162.9,2.4
165,목포,1988-04,11.7,24.7,3,1010.3,68,45.2,4.1,210.7,
165,목포,1988-05,17.3,27.9,10,1005.4,70,124.9,3.7,226.2,
165,목포,1988-06,21,28.5,14.9,1000.6,80,141.9,3.1,149.3,
165,목포,1988-07,25.1,32.7,18.5,1000.6,80,146.7,4.1,185.4,
165,목포,1988-08,25.9,34.5,19.7,1001.3,76,60.8,3.1,247.3,
165,목포,1988-09,22.4,31.4,11.5,1006.6,73,19.4,3.3,195.5,
165,목포,1988-10,17.4,29,5.5,1012.1,64,1.9,4.1,227.5,
165,목포,1988-11,9.6,22.4,-1.3,1014.8,67,18.6,4.7,183,
165,목포,1988-12,4.5,19,-3.8,1018.8,68,14.2,4.6,142.3,3.8
165,목포,1989-01,3.4,11.5,-6.5,1018,73,119.2,4.5,113.4,.9
165,목포,1989-02,4.4,14.2,-2.7,1016.3,71,97.9,4.8,111.8,1.9
165,목포,1989-03,7.3,20.1,-3.5,1012.9,68,54,5,208.9,.6
165,목포,1989-04,14,27.2,4.9,1008.2,66,24.9,3.9,210.1,
165,목포,1989-05,17.3,26.7,9,1006.1,73,63.5,3.4,218.6,
165,목포,1989-06,20,29.3,14.7,1002.9,76,178.5,3.5,158.9,
165,목포,1989-07,24.3,32.9,18.2,1002.9,81,418.3,3.7,162.8,
165,목포,1989-08,25.6,33.1,20.5,1001.3,76,190,3.2,209.5,
165,목포,1989-09,21.7,29.6,12.5,1006.3,77,162.3,3.7,145.5,
165,목포,1989-10,16.1,27.2,6,1013.5,69,12.2,3.7,221.6,
165,목포,1989-11,10.2,22,1.1,1018.5,70,54.3,4.6,139,
165,목포,1989-12,5.5,17.7,-2.3,1018,70,6.2,4,148.5,
165,목포,1990-01,1.5,14.6,-11.1,1020.1,65,37.8,4.7,129.8,11.9
165,목포,1990-02,5,14.7,-3.9,1018.5,71,91.2,5.1,113.7,4.5
165,목포,1990-03,8.4,19.4,0,1014.7,70,46.2,4.2,187.4,
165,목포,1990-04,12.1,26.3,3.9,1008.9,65,74.5,4.5,189,
165,목포,1990-05,16.7,27,7.5,1006.8,74,109.6,4.2,175.8,
165,목포,1990-06,21.4,30.3,13.7,1001.9,79,178.1,4.1,141.7,
165,목포,1990-07,25.5,33.7,18.2,1000.3,81,278.9,4.1,182.9,
165,목포,1990-08,27.5,35.7,21.7,1000.9,77,137.6,3,250.1,
165,목포,1990-09,22.8,32.1,13.5,1007.3,79,81.1,3.8,161,
165,목포,1990-10,17.1,28,8,1013.5,71,32,4.1,214.7,
165,목포,1990-11,12.9,25,2.9,1015.7,73,52.8,3.8,175.3,
165,목포,1990-12,5.4,20.7,-3.5,1017.9,68,14.9,4.3,130.5,3.5
165,목포,1991-01,2.7,12.1,-4.2,1018.5,67,32.9,4.6,146.9,1.9
165,목포,1991-02,2.6,12.8,-11,1016.6,71,40.7,5,129.4,6
165,목포,1991-03,6.4,18.4,-2.5,1014.2,73,109.8,4.7,151.8,
165,목포,1991-04,13.1,25.9,-.5,1010.3,66,114.8,3.7,215.1,
165,목포,1991-05,17.2,27.8,7.2,1006.6,70,23.9,4.2,222.1,
165,목포,1991-06,21.6,29.4,15.1,1001.1,78,169.8,3.3,139.8,
165,목포,1991-07,24.4,33.3,19.5,999.3,85,352,3.8,116.1,
165,목포,1991-08,24.7,34.7,17.9,1000.3,80,176.4,3.2,176.2,
165,목포,1991-09,22.4,31.7,12.4,1006.4,74,109.5,3.4,180.6,
165,목포,1991-10,16.1,26.3,6.3,1011.3,64,5.9,3.9,253.1,
165,목포,1991-11,10,21.8,-1.5,1018.2,62,23.1,3.5,185.8,
165,목포,1991-12,5.8,19.7,-3.3,1018.4,68,35.3,3.9,122.2,1
165,목포,1992-01,3.7,13.9,-3.9,1018.3,68,19.6,4.2,117,.5
165,목포,1992-02,3.7,19.3,-4.5,1015.4,67,28.4,4.1,175.3,3.8
165,목포,1992-03,8.2,21,-.2,1014.7,72,92.6,3.5,121.3,
165,목포,1992-04,12.9,23.5,4.3,1007,67,57.9,4.1,186.9,
165,목포,1992-05,16.8,26.9,8.1,1005.9,71,71.1,3.5,254.9,
165,목포,1992-06,20.8,31.1,12.2,1002.7,72,16.4,3.6,202.2,
165,목포,1992-07,25.2,33.3,19.5,1002.2,83,103.8,3.6,164.1,
165,목포,1992-08,26.4,33.7,20.3,1002.1,77,141.4,3,211.4,
165,목포,1992-09,22.1,32.6,12.6,1006.2,73,135.5,4.3,155,
165,목포,1992-10,16.3,26.6,7,1013.7,65,5.4,3.6,221,
165,목포,1992-11,9.7,21.5,-4.4,1018,63,27.7,3.8,166.2,
165,목포,1992-12,5.9,18,-4.3,1018.3,66,43.8,4.2,121.4,.7
165,목포,1993-01,1.8,12.9,-6.1,1018.8,65,23,5.1,103.6,7.8
165,목포,1993-02,3.9,19.5,-3.7,1015.7,65,61,5.2,152.6,2.8
165,목포,1993-03,7,18.4,-2.8,1014.3,66,56.3,4,192.3,1.3
165,목포,1993-04,11.7,25.3,.7,1010.3,63,16.5,4.4,201.2,
165,목포,1993-05,17.2,28.4,8.8,1006.3,72,94.7,4.3,209.2,
165,목포,1993-06,21.1,29,13.7,1000.2,80,99.2,3.7,161.3,
165,목포,1993-07,23.1,28.9,17.7,1000.2,83,171.3,3.5,103.6,
165,목포,1993-08,23.3,30.6,17.8,1001.6,83,399.1,3.7,121.3,
165,목포,1993-09,21.9,29.2,13.9,1007.9,74,29.7,3,181,
165,목포,1993-10,15.9,26.3,5.1,1014.5,66,58.9,4.4,215.3,
165,목포,1993-11,11.4,22.9,-3.1,1016.8,71,102.6,3.7,121.4,
165,목포,1993-12,4.5,13.8,-5.7,1019.7,66,18.6,4.9,127.1,5.5
165,목포,1994-01,2.5,13.6,-7.1,1016.6,66,27.9,4.2,154.7,6.5
165,목포,1994-02,3.2,16.4,-3.1,1014.1,67,20.9,5,148.8,10.3
165,목포,1994-03,5.4,19.1,-2.7,1016.1,61,15.6,5.1,192.5,2.6
165,목포,1994-04,14.4,24.6,4.4,1008.6,63,29.3,3.5,186.4,
165,목포,1994-05,17.7,28,9,1003.4,69,73.9,4.8,203.4,
165,목포,1994-06,21.1,30,14.2,1002.5,74,80.3,3.3,171.8,
165,목포,1994-07,28.5,37,22.2,1001,75,14.9,3.6,282.4,
165,목포,1994-08,27.8,36.3,21.3,1003.4,74,193.8,4.5,251.8,
165,목포,1994-09,22.9,34.2,14.2,1005.8,63,27.3,4.3,265,
165,목포,1994-10,17.3,28.6,7,1013,63,145.8,4,200.3,
165,목포,1994-11,12.5,23.6,2.6,1018.6,65,48.3,3.5,183,
165,목포,1994-12,5.6,18.3,-5.2,1020.1,63,39,4.4,126.4,
165,목포,1995-01,2.1,14.7,-5.1,1018.4,66,37.8,5,157.9,3.3
165,목포,1995-02,3.5,14.2,-3.9,1016.9,63,30.8,4.6,188.8,5
165,목포,1995-03,7.7,19.9,-1.6,1012.4,64,30,5.1,189,2.5
165,목포,1995-04,11.4,25,.9,1009.9,63,72.3,4.5,209.3,
165,목포,1995-05,16.4,27,7.5,1006.4,69,53.5,4.1,240.6,
165,목포,1995-06,21.1,30.6,14.8,1001.3,78,140.6,3.2,190.5,
165,목포,1995-07,24.7,32,18.7,1002.3,83,107.9,4.3,157,
165,목포,1995-08,27.2,34,21.2,1004.6,78,65.1,4.4,237.9,
165,목포,1995-09,21.6,30.8,13,1007.8,65,32.7,3.7,124.5,
165,목포,1995-10,17.5,28.9,8.3,1013.2,58,10.4,3.9,191.1,
165,목포,1995-11,9.8,22.8,.4,1014.9,52,19,5,207,.3
165,목포,1995-12,3.4,12.4,-5.4,1019.7,53,13.1,4.8,133.9,6.4
165,목포,1996-01,2.4,13.6,-4.9,1017.8,54,35.2,4.9,155.4,3.3
165,목포,1996-02,1.6,19.7,-6.6,1018.6,59,19.4,5.9,185.4,6.2
165,목포,1996-03,5.8,18.3,-1.8,1012.7,55,130.1,5.3,154,
165,목포,1996-04,10.3,23.9,1.7,1012.1,55,27.8,4.6,218.1,
165,목포,1996-05,16.9,28.3,8.8,1007.2,55,27.3,3.5,229.1,
165,목포,1996-06,21.1,28.6,15.8,1001,77,286.8,3.8,99.7,
165,목포,1996-07,24.7,34.3,17.6,1002.7,81,190.4,3.7,199.5,
165,목포,1996-08,26.7,36.1,19.2,1003,74,77,3.1,239.5,
165,목포,1996-09,22.3,30.5,14.3,1007.2,72,94.1,3.5,222.1,
165,목포,1996-10,16.8,27.9,2.5,1012.7,68,52,3.9,216,
165,목포,1996-11,10.1,22.3,-2.4,1016.3,65,66.5,5,140.1,3.5
165,목포,1996-12,4.8,17.8,-3,1016.7,71,34.3,3.4,175.6,8.1
165,목포,1997-01,1.6,14.7,-10,1017,62,6.5,5.1,172.4,2.1
165,목포,1997-02,3.4,18.3,-4.8,1017.1,61,12,5.5,172.1,.4
165,목포,1997-03,7.8,19,-1.8,1015.5,61,70.3,4.2,207.1,
165,목포,1997-04,12.4,23.3,2.4,1010.8,63,63.5,3.6,229,
165,목포,1997-05,17.4,27.3,7.4,1003.1,68,78,4.2,221.2,
165,목포,1997-06,22.2,30.4,13.5,1002.2,70,145.7,3.5,225,
165,목포,1997-07,25,33.4,18.6,1001.5,80,253.2,3.8,178.4,
165,목포,1997-08,26.3,33.1,21,1002.6,75,255,3.7,261.5,
165,목포,1997-09,21.8,32,12.7,1008,63,22.8,4.2,257,
165,목포,1997-10,16.3,28.2,3.2,1012.8,59,7,4.6,241.6,
165,목포,1997-11,11.3,22.7,1.8,1017,66,135.4,4.7,146.9,
165,목포,1997-12,4.8,14.1,-5,1020.5,63,77,4.5,149.7,3.2
165,목포,1998-01,2.3,10.5,-7.8,1019.8,64,51.8,5.1,119.4,11.4
165,목포,1998-02,5.2,16.5,-2.6,1017.2,64,46.4,4.9,145.4,1
165,목포,1998-03,7.5,17.9,1.2,1016.5,62,79.8,4.6,202.3,
165,목포,1998-04,14.6,28.4,4,1010.8,74,116.8,3.5,166.1,
165,목포,1998-05,17.7,29.6,11.1,1009.6,67,110.9,3.5,168.5,
165,목포,1998-06,20.8,27.7,12.6,1003.9,69,383.2,3.5,143.4,
165,목포,1998-07,25.4,30.4,19.9,1001.4,68,175.2,4.4,187.7,
165,목포,1998-08,26.5,32.2,20.6,1004.2,79,153.8,3.7,178.9,
165,목포,1998-09,23.2,31.8,16.3,1007.6,75,304.1,3.3,184.4,
165,목포,1998-10,17.8,26.6,8.6,1013.3,69,50.1,3.6,219.5,
165,목포,1998-11,10.6,21.9,.5,1016.8,64,30.3,4.3,212.8,
165,목포,1998-12,5.3,16.4,-3.1,1021.6,60,5.3,4,192.2,.3
165,목포,1999-01,2.9,13.6,-7,1018.7,64,41.7,4.3,173.1,12.9
165,목포,1999-02,3.6,13.6,-5.9,1019.3,65,31.9,4.8,182.2,3.8
165,목포,1999-03,7.3,18.3,-1.2,1013.2,63,148.5,4.3,139.6,
165,목포,1999-04,12.5,23.6,2.5,1010.7,66,56.7,4.5,239.1,
165,목포,1999-05,17,26.1,9.8,1007.5,69,116,3.7,273.3,
165,목포,1999-06,21.8,29.8,15.6,1004.1,74,121.7,3.1,225.5,
165,목포,1999-07,24,32.1,18,1001.2,80,276.5,3.4,163.5,
165,목포,1999-08,25.3,32.9,16.7,1002.8,79,279.6,2.7,192.4,
165,목포,1999-09,23.5,30.7,15.3,1007,81,323.8,2.9,154.6,
165,목포,1999-10,16,27.5,5.6,1015.2,72,103.4,3.4,181.7,
165,목포,1999-11,10.7,20.3,.5,1017.7,69,14.7,3.9,187.4,
165,목포,1999-12,4.4,13.8,-5.6,1021.7,68,20.5,3.9,186.5,19.1
165,목포,2000-01,1.9,13.8,-7.9,1020.9,70,31,5.5,113.3,4.2
165,목포,2000-02,1.1,11.5,-5.9,1018.8,66,7.8,5.1,183.6,3.6
165,목포,2000-03,6.7,18.8,-3.6,1014.4,66,21.2,4.5,216.1,
165,목포,2000-04,11.9,22.9,2.6,1009.3,61,6.4,4.5,234.4,
165,목포,2000-05,16.8,30.6,8,1006.7,71,40.2,3.8,223.5,
165,목포,2000-06,21.7,30.5,13.9,1003.3,78,222.4,3.3,155.8,
165,목포,2000-07,25.8,32.9,20.8,1002,82,204,3.6,197.3,
165,목포,2000-08,26.6,34.1,20.2,1003.9,79,322.2,3.4,226.1,
165,목포,2000-09,20.7,28.9,14.1,1007.7,80,235.2,3.1,138.1,
165,목포,2000-10,16.4,26.5,7.6,1014.6,69,29.8,3.4,174.9,
165,목포,2000-11,9,22,-3,1019.3,65,50.1,3.9,163.3,
165,목포,2000-12,4.3,16.3,-5.2,1019.6,63,6.4,4.4,184.8,1
165,목포,2001-01,1,9.5,-10.2,1018.1,68,47.5,4,135.1,6.8
165,목포,2001-02,2.4,15.2,-6.6,1019.1,66,79.8,4.6,152.5,4.1
165,목포,2001-03,6.1,21.7,-3.3,1012.1,64,18.7,5.2,207.9,1.6
165,목포,2001-04,12.6,26,2.4,1011.7,65,32,3.8,246.9,
165,목포,2001-05,18,28,10,1006.6,75,28.5,3.2,199.6,
165,목포,2001-06,21.2,28.9,14.7,1003.5,84,270.3,3,124.1,
165,목포,2001-07,25.7,32.8,20,1003.5,86,171.5,3.6,204.2,
165,목포,2001-08,26,33.8,18.4,1004.8,80,102.8,2.9,215.5,
165,목포,2001-09,22.6,31.2,13.3,1009,71,55.2,2.7,225,
165,목포,2001-10,17.5,26.3,9.4,1013.8,74,79,3.4,175.8,
165,목포,2001-11,9.5,19.3,.4,1017.6,66,15.8,3.7,192.6,
165,목포,2001-12,3.6,12.9,-3.2,1022.6,65,44.8,4.3,127.1,4.9
165,목포,2002-01,3.8,16.8,-3.5,1017,72,36.5,5.3,129.2,4.3
165,목포,2002-02,3.3,12.8,-3,1019.8,67,14.5,4.1,176.2,
165,목포,2002-03,8.3,19.3,-.9,1013.7,67,31.5,4.1,186.4,
165,목포,2002-04,13.6,24,5.7,1011.3,70,105.7,4.4,181.1,
165,목포,2002-05,16.9,26.6,10.8,1007.6,81,79.2,3.1,155.2,
165,목포,2002-06,21.8,30.6,15.1,1003.7,77,97,3.1,239.6,
165,목포,2002-07,24.7,32.2,20,1000.5,92,201.2,3.4,120.9,
165,목포,2002-08,24.8,32.7,19.3,1003.5,86,384.6,3.3,115.2,
165,목포,2002-09,21.7,31.2,15.3,1009.9,75,108.8,3,206.4,
165,목포,2002-10,15.7,27.9,4.4,1013.5,66,53,3.7,189.6,
165,목포,2002-11,7.6,19.6,-1.6,1017.7,65,27.5,4.8,166.8,
165,목포,2002-12,4.4,14,-3,1020.7,73,22.7,3.9,123.8,2.4
165,목포,2003-01,.7,13,-9.3,1019.4,72,41.5,4.3,137.8,9.3
165,목포,2003-02,3.7,12.3,-4.7,1017.9,74,41.7,3.4,139.1,.2
165,목포,2003-03,6.6,18.8,-2.5,1016.7,71,75.3,3.4,181.1,
165,목포,2003-04,12.9,23.9,5,1010.9,73,195.2,2.5,172.4,
165,목포,2003-05,18.3,26.8,10,1007.6,74,147.9,1.9,180.5,
165,목포,2003-06,21.3,28.9,14.5,1002.5,75,135.7,1.8,164.1,
165,목포,2003-07,23.1,32,18.7,1002.7,84,402.4,2.1,74.7,
165,목포,2003-08,25,31.8,19.4,1004.6,80,368.7,1.6,143.3,
165,목포,2003-09,22.7,31,14.5,1009.1,77,170,1.7,186,
165,목포,2003-10,15.7,26,7.6,1014.3,68,36.4,4.3,232.5,
165,목포,2003-11,11.6,22.9,-.3,1017.7,74,49.6,4.3,134.2,
165,목포,2003-12,4.4,15.7,-3,1020.4,69,21.6,5.3,135.4,2.5
165,목포,2004-01,1,10.7,-7.8,1019.8,72,30.4,4.2,167.9,15.7
165,목포,2004-02,4.3,19.3,-4.5,1016.6,65,35.8,5.3,198.6,3.3
165,목포,2004-03,6.8,22,-3.3,1016.1,63,28.4,5.2,214,2
165,목포,2004-04,12.5,25.9,2.3,1010,64,52.4,4.5,209.3,
165,목포,2004-05,17,26.7,8.8,1006,76,85.8,4.3,182.2,
165,목포,2004-06,21.6,29.8,13.5,1005.5,75,217.2,3.1,163.8,
165,목포,2004-07,25.5,32.6,19.1,1003.4,82,375.4,4.1,182.2,
165,목포,2004-08,26.1,34.6,19.4,1003.2,77,351.4,3,215.6,
165,목포,2004-09,21.9,30.5,13.6,1009.8,77,226.2,3.4,133.9,
165,목포,2004-10,15.6,24.5,4.9,1015.9,67,4.8,4,254.9,
165,목포,2004-11,10.5,23,1.1,1018.7,70,38.8,4.1,188.1,
165,목포,2004-12,4.8,18.3,-4.3,1020.1,66,36.7,4.5,147.8,8
165,목포,2005-01,0,9.6,-6.8,1018.8,70,18.4,4.8,130.4,6.2
165,목포,2005-02,-.1,10.9,-7,1019.4,71,39.1,5,132.1,6.6
165,목포,2005-03,4.3,17.3,-5.4,1016.3,69,64,5.2,214,2.1
165,목포,2005-04,12.4,24,2.3,1011,67,55.9,4.3,254.8,
165,목포,2005-05,18.1,31,8.9,1006.9,67,81.6,3.4,254.6,
165,목포,2005-06,22.9,29.5,16.6,1002.1,78,209.7,2.7,188.1,
165,목포,2005-07,25,32.2,20.1,1002.7,84,197.1,2.1,143.6,
165,목포,2005-08,26.1,33.3,19.8,1004.4,80,143.1,2.2,167.3,
165,목포,2005-09,23.9,32,16.5,1010.1,77,68.9,3.2,133,
165,목포,2005-10,16.8,27.3,7.3,1015.6,67,18.8,3.5,192.2,
165,목포,2005-11,11.5,24.5,1.6,1016.5,63,51,3.8,193.3,
